,Unnamed: 0,Unnamed: 0.1,tweet_id,input,output
1504,1504.0,,1234867003829170176,Everybody: Vitamin C protects against Coronavirus - Sign the Petition! https://t.co/ZBJw2ZeC73 via @UKChange,0
1505,1505.0,,1234733131803971584,"Vitamin C Protects Against Coronavirus

https://t.co/NdyqXxTkQd",0
1506,1506.0,,1234719370107949057,"Vitamin C Protects Against Coronavirus
https://t.co/NdyqXxTkQd",0
1507,1507.0,,1234644645327454208,"#auspol:-

Vitamin C Protects Against Coronavirus https://t.co/DVjl9JbLd5",0
1508,1508.0,,1233183813276196865,Vitamin C Protects Against Coronavirus https://t.co/VbtDVH2vGP,0
1509,1509.0,,1233030202219016192,"It's as Simple as this along with regular Drinking Water, Exercise and STOP Eating PORK..!! Vitamin C Protects Against Coronavirus https://t.co/ZvjY9oPY3Z  #CoronaVirus @seeker401  @allafrica @hypebeast",0
1510,1510.0,,1232824517791297539,"Vitamin C Protects Against Coronavirus:  It can be dramatically slowed or stopped w/the immediate widespread use of high doses of vitamin C. 

👇👇The physicians also urge taking vitamin D3, Magnesium, zinc, &amp; selenium to prevent it

#CoronavirusUSA  https://t.co/ij9BBc1CbC",0
1511,1511.0,,1232814633486082049,Vitamin C Protects Against Coronavirus https://t.co/1EWAcpRl7S,0
1512,1512.0,,1232712116672528385,Vitamin C Protects Against Coronavirus https://t.co/Q910LW03Y3,0
1513,1513.0,,1232705913838088198,Vitamin C Protects Against Coronavirus https://t.co/EXF9tLi8m7,0
1514,1514.0,,1232691081793429507,"Vitamin C Protects Against Coronavirus   https://t.co/oO04nXlQ5c  https://t.co/UfgYanjbIn https://t.co/oO04nXlQ5c
https://t.co/D3qKBlSy6y",0
1515,1515.0,,1232689472694669313,"Lots of links:

""Vitamin C Protects Against Coronavirus""

Vitamin C:  3,000 milligrams (or more) daily, in divided doses. 

https://t.co/MNvCxsnbbh",0
1516,1516.0,,1232688300739055616,Vitamin C Protects Against Coronavirus https://t.co/A6QWNKYRbu,0
1517,1517.0,,1232668100245544960,Vitamin C Protects Against Coronavirus https://t.co/h3AJfsQDQH,0
1518,1518.0,,1232653793394753538,Vitamin C Protects Against Coronavirus https://t.co/NrDKDaunlS,0
1519,1519.0,,1232399930431614976,Vitamin C Protects Against Coronavirus hope so I’ve been taking for ages worth doing and won’t harm not advice obv 🤗 https://t.co/KmKZMjdg5c,0
1520,1520.0,,1231074380538466305,Vitamin C Protects Against Coronavirus https://t.co/OC5hxeUcBr,0
1521,1521.0,,1229925410508505090,Vitamin C Protects Against Coronavirus #coronavirus https://t.co/JF0hmNzss8,0
1522,1522.0,,1229591698231173120,Vitamin C Protects Against Coronavirus https://t.co/CSY5o5vOua,0
1523,1523.0,,1228375341334437889,"Vitamin C Protects Against Coronavirus

https://t.co/Wa9IFKLyPF",0
1524,1524.0,,1228160957794279424,"Vitamin C Protects Against Coronavirus
https://t.co/PPubGH4vpl",0
1525,1525.0,,1228072153070870528,Vitamin C Protects Against Coronavirus | GreenMedInfo https://t.co/SPcCqPM65N,0
1526,1526.0,,1228026351409680384,Vitamin C Protects Against Coronavirus | GreenMedInfo https://t.co/wAZfJwKhfp,0
1527,1527.0,,1227261762954760192,Vitamin C Protects Against Coronavirus https://t.co/1ox4loHHwN,0
1528,1528.0,,1227148038440808448,Terra Forming Terra: Vitamin C Protects Against Coronavirus https://t.co/rgjkJTD2bN,0
1529,1529.0,,1226906056544129024,"@ChloeBirdVW @JuliansRum Vitamin C protects against coronavirus by Dr. Andrew Saul . Orthomolecular Medicine News Service, January 26,2020 , twitter again will not allow me to tweet this 😡",0
1530,1530.0,,1226781915241472006,Vitamin C Protects Against Coronavirus https://t.co/UH7XVs2J33,0
1531,1531.0,,1226663974579490818,Vitamin C Protects Against #Coronavirus https://t.co/sIBZQszUNm,0
1532,1532.0,,1226631315149246464,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry https://t.co/pLV6hqMMHZ,0
1533,1533.0,,1226631278704955392,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry https://t.co/4BZcxsMmba,0
1534,1534.0,,1226565702196383749,Vitamin C Protects Against Coronavirus https://t.co/Ofaa5QtuoD,0
1535,1535.0,,1226551420494794752,Vitamin C Protects Against Coronavirus? https://t.co/u5O38LoUN6,0
1536,1536.0,,1226534749751128064,Vitamin C Protects Against Coronavirus? https://t.co/rOSPaKT1Lu https://t.co/hIDsllk52k,0
1537,1537.0,,1226510320971153409,Vitamin C Protects Against Coronavirus #holistichealth https://t.co/kb9KtznQ8M,0
1538,1538.0,,1226434963551203328,Vitamin C Protects Against Coronavirus https://t.co/i9VcBMRVK9,0
1539,1539.0,,1226355526616809473,"Vitamin C Protects Against Coronavirus https://t.co/TAMWQ7UGpD Fresh foods, healthy activity - maximise the good stuff and minimise the bad stuff = healthy body and immune system. Not that hard really, is it?",0
1540,1540.0,,1226248334777520128,Vitamin C Protects Against Coronavirus https://t.co/guBQAFyOZT,0
1541,1541.0,,1226177293695012864,Vitamin C Protects Against Coronavirus https://t.co/dj7V5mblIh,0
1542,1542.0,,1226175369381896195,Vitamin C Protects Against Coronavirus https://t.co/mVdnIAriyc,0
1543,1543.0,,1226170538307047424,Vitamin C Protects Against Coronavirus https://t.co/qKpdv0GDpS,0
1544,1544.0,,1226059725797593088,Vitamin C Protects Against Coronavirus https://t.co/tI7yS5sNwj,0
1545,1545.0,,1225985125956980736,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry https://t.co/omQccI44wG,0
1546,1546.0,,1225973641759903746,Vitamin C Protects Against Coronavirus https://t.co/k3OLCHOJ5p,0
1547,1547.0,,1225964380434550790,"Vitamin C Protects Against Coronavirus ""I have not seen any flu yet that was not cured or markedly ameliorated by massive doses of vitamin C."" - Robert F. Cathcart, MD"" https://t.co/2wjqM0LtuJ",0
1548,1548.0,,1225901850681057280,"Vitamin C Protects Against Coronavirus

https://t.co/McwqTLDteq",0
1549,1549.0,,1225885575217061888,Vitamin C Protects Against Coronavirus https://t.co/RyyMRFN3bM,0
1550,1550.0,,1225884951192584192,"Does Vitamin C Protects Against Coronavirus?

https://t.co/Lz8wt9vsq0 https://t.co/h6bTQwMrVv",0
1551,1551.0,,1225852727898648577,"Korona virüsten korunmak için; c vitamini+d vitamini+çinko+selenyum.

Yani günümüz şartlarında mış gibi değil gerçek besin destekleri gerekli, ve 0 rafine şeker 0 rafine tuz 0 rafine buğday bol kaya tuzu.

Vitamin C Protects Against Coronavirus https://t.co/SAzqTSb3Pb",0
1552,1552.0,,1225850371572142087,"Check out the evidence on the use of Vitamin C for Influenza and Coronavirus:  
Vitamin C Protects Against Coronavirus https://t.co/kmDIICFMz5

@WholisticsH",0
1553,1553.0,,1225849811431284736,Vitamin C Protects Against Coronavirus https://t.co/o5gZGOWPxj,0
1554,1554.0,,1225841915071025153,Vitamin C Protects Against Coronavirus https://t.co/NYpYnjbxwK Newsletter: Vitamin C Protects Against Coronavirus (QbfdZP)&amp;utm_medium=email&amp;utm_source=Daily Newsletter&amp;_ke=eyJrbF9lbWFpbCI6ICJjbGFyYUBjbGFyYWJlbGxpbm8uY29tIiwgImtsX2NvbXBhbnlfaWQiOiAiSzJ2WEF5In0= https://t.co/jdtF5cd5pr,0
1555,1555.0,,1225840846613950465,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry https://t.co/XMQQuNFq4N,0
1556,1556.0,,1225835983427559426,Vitamin C Protects Against Coronavirus https://t.co/IUabBRbArd,0
1557,1557.0,,1225831446830551040,Vitamin C Protects Against Coronavirus https://t.co/2fBJwQW6kd,0
1558,1558.0,,1225826432615579648,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry https://t.co/buDggzk0MP,0
1559,1559.0,,1225825837879943173,Given 👉🏼 “Vitamin C Protects Against Coronavirus” (according to GreenMedInfo Blog) than a Full Bore Hypothesis is: due to &lt; V-C need on a carnivore diet then &lt; V-C is needed for protection or the = protection is even &gt; against #coronavirus? #gocarnivore  https://t.co/F3KoVbfsfG,0
1560,1560.0,,1225824417571311616,Vitamin C Protects Against Coronavirus #2019nCoV #coronaravirus #CoronaOutbreak #WHO  https://t.co/IGS9D93R6d,0
1561,1561.0,,1225820496203337734,Vitamin C Protects Against Coronavirus https://t.co/USb0Efw61C,0
1562,1562.0,,1225819576627318784,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry #cornonavirus  https://t.co/nWxvHr5mEC,0
1563,1563.0,,1225817389385822208,Vitamin C Protects Against Coronavirus https://t.co/NFrjLzb24b,0
1564,1564.0,,1225817359384039425,Vitamin C Protects Against Coronavirus https://t.co/wqFq8TRPcU,0
1565,1565.0,,1225812447514243076,Vitamin C Protects Against Coronavirus https://t.co/V5dO7Uu1lR,0
1566,1566.0,,1225807299417190400,Vitamin C Protects Against Coronavirus https://t.co/jGucSDUw8s,0
1567,1567.0,,1225803937065979905,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry https://t.co/hvcpummnyT,0
1568,1568.0,,1225803495996973056,"Vitamin C Protects Against Coronavirus
This is reasonable 
https://t.co/jkAuhaUVsv",0
1569,1569.0,,1225800016222195712,Vitamin C Protects Against Coronavirus https://t.co/9SBVDxCgg9,0
1570,1570.0,,1225799754539364353,Vitamin C Protects Against Coronavirus https://t.co/Kf78xARyAV,0
1571,1571.0,,1225786916907384832,Vitamin C Protects Against Coronavirus https://t.co/PGh6QuAOQC,0
1572,1572.0,,1225785875285540864,Vitamin C Protects Against Coronavirus https://t.co/fKfSMCmiTk,0
1573,1573.0,,1225785675166949377,Vitamin C Protects Against Coronavirus | GreenMedInfo  https://t.co/ncpAfBxxO8,0
1574,1574.0,,1225784543497654273,Vitamin C Protects Against Coronavirus https://t.co/rXv8B7l7Vc,0
1575,1575.0,,1225776958094573568,Vitamin C Protects Against Coronavirus https://t.co/znP5eDJG4q,0
1576,1576.0,,1225775441430110209,Vitamin C Protects Against Coronavirus https://t.co/UMb27Q9Xga,0
1577,1577.0,,1225773136081309696,Vitamin C Protects Against Coronavirus via @GreenMedInfo https://t.co/u83ScSyrKM,0
1578,1578.0,,1225755458033639424,Vitamin C Protects Against Coronavirus https://t.co/u5TNKyYd7w,0
1579,1579.0,,1225500186421735425,Vitamin C Protects Against Coronavirus https://t.co/Qk4lROHHEG #thenewagora https://t.co/kajYzucOLj,0
1580,1580.0,,1224993453504786432,"@DrAmalinaBakri Dr, nak tanya tentang 👇🏻

Vitamin C Protects Against Coronavirus.

https://t.co/gwOeTjdT4l",0
1581,1581.0,,1224711223180218371,"Vitamin C Protects Against Coronavirus https://t.co/4gSInk2aAL
https://t.co/B9FUcKsM0A https://t.co/VsNB3Wf1EF",0
1582,1582.0,,1224553654151041030,"Vitamin C Protects Against #Coronavirus by Andrew W. Saul, Editor https://t.co/RF2Zifdp26",0
1583,1583.0,,1224283908134572032,Vitamin C Protects Against Coronavirus! https://t.co/73lGfZq7Qq,0
1584,1584.0,,1223997148385116162,Vitamin C Protects Against Coronavirus https://t.co/2EdCUjS2Wh,0
1585,1585.0,,1223913774534537216,Vitamin C Protects Against Coronavirus https://t.co/Ww6BwNBJjb,0
1586,1586.0,,1223799029575737344,"Vitamin C Protects Against Coronavirus维生素C预防冠状病毒

着作:Dr Andrew W Saul (Editor in Chief for Orthomolecular Medicine News Service)

随着“高浓度(大剂量)维生素 C”立即的广泛使用,冠状病毒大流行可以显著减缓或停止。数十年来,各国 的医生们已证明维生素 C 具有强大的抗病毒作用。 https://t.co/xqPr2GsH2H",0
1587,1587.0,,1223671623766683651,Vitamin C Protects Against Coronavirus https://t.co/4TICyjCmRh,0
1588,1588.0,,1223177081854533633,Vitamin C Protects Against Coronavirus https://t.co/u5MC1PrwfR,0
1589,1589.0,,1223063672546844673,Vitamin C Protects Against Coronavirus https://t.co/Ijr9dbLESI,0
1590,1590.0,,1222982179640225792,Vitamin C Protects Against Coronavirus https://t.co/1IInnYJWKU https://t.co/o0txJiyDOw,0
1591,1591.0,,1222898890266988548,"Vitamin C Protects Against Coronavirus
Orthomolecular Medicine News Service, Jan 26, 2020

https://t.co/Jh5ye0To6a",0
1592,1592.0,,1222874912395878401,Vitamin C Protects Against Coronavirus https://t.co/iPHGkXjSka,0
1593,1593.0,,1222853567591145472,Vitamin C protects against coronavirus -- Health &amp; Wellness -- https://t.co/TmTdPuguKW https://t.co/TvofgjcDA6,0
1594,1594.0,,1222625757131878403,"Vitamin C Protects Against Coronavirus

Read more&gt;&gt; https://t.co/b7DehaYLqM

#VitaminC #Coronavirus https://t.co/BzvyKAIIZl",0
1595,1595.0,,1222625672654413825,"Vitamin C Protects Against Coronavirus

Read more&gt;&gt; https://t.co/usla5pzF7D

#VitaminC #Coronavirus https://t.co/hZRhv1HkkB",0
1596,1596.0,,1222500942232330240,"Orthomolecular Medicine News Service, Jan 26, 2020
Vitamin C Protects Against Coronavirus- some good studies her with clinical trials and the effect of vitamin C on viruses https://t.co/4MurBefmrt",0
1597,1597.0,,1222423066254499840,Vitamin C protects against coronavirus -- Health &amp; Wellness -- https://t.co/qeIxlIB98W https://t.co/AH8nkCMHSe,0
1598,1598.0,,1222401821232201728,Vitamin C Protects Against Coronavirus https://t.co/O0uDj6Ryb8,0
1599,1599.0,,1222359677096337414,Vitamin C Protects Against Coronavirus https://t.co/dC3YLwoIz8,0
1600,1600.0,,1222240304528613376,Vitamin C Protects Against Coronavirus https://t.co/ElA4DfRDj2,0
1601,1601.0,,1222237576926564353,"Vitamin C Protects Against Coronavirus
https://t.co/dxW1y1fT2p",0
1602,1602.0,,1222236206278246405,Vitamin C Protects Against Coronavirus https://t.co/i8pJ2udQQO,0
1603,1603.0,,1222232133026111488,Vitamin C Protects Against Coronavirus https://t.co/QlcBZHzfqg,0
1604,1604.0,,1222225100847616003,Vitamin C Protects Against Coronavirus https://t.co/gmvakgvo2W,0
1605,1605.0,,1222204548535611392,"Vitamin C Protects Against Coronavirus https://t.co/cCT2cMesp1

NHNE Vitamin C Resource Page: https://t.co/lSwr1twSs1",0
1606,1606.0,,1222201225892040704,Vitamin C Protects Against Coronavirus https://t.co/lV8ohs9keV,0
1607,1607.0,,1222193777189773312,"""Vitamin C Protects Against Coronavirus... Physicians have demonstrated the powerful antiviral action of vitamin C for decades. There has been a lack of media coverage of this effective and successful approach."" https://t.co/RVB41Zfzte",0
1608,1608.0,,1222188556174741504,Vitamin C Protects Against Coronavirus https://t.co/wkSuwpystf,0
1609,1609.0,,1222186174825013250,Vitamin C Protects Against Coronavirus https://t.co/Xdv8rsY7lt,0
1610,1610.0,,1222176816993046528,Vitamin C Protects Against Coronavirus https://t.co/B5A7Jz912U,0
1611,1611.0,,1222158420603801606,"Vitamin C Protects Against Coronavirus  — via one of my favorite sites for nutritional medicine https://t.co/MYoFM5qswr. For acute care, we use the buffered version: sodium ascorbate C. For daily use, a whole food form like acerola. 
#nutritionalpsa 

https://t.co/XSSlq9mGTe",0
1612,1612.0,,1222119469666881536,Vitamin C Protects Against Coronavirus https://t.co/0Wz2cAmkeF,0
1613,1613.0,,1222031937994469377,"Vitamin C Protects Against Coronavirus 

https://t.co/DRhkSIi6yD",0
1614,1614.0,,1221969472019410946,Vitamin C Protects Against Coronavirus https://t.co/TebPFKhm0C,0
1615,1615.0,,1221953790535983104,Vitamin C Protects Against Coronavirus - The coronavirus is powerless if your vitamin C intake is in order... Lots of references to studies showing the vitamin's anti-viral properties in this article.  https://t.co/yBnPdXktVE,0
1616,1616.0,,1221918250545696770,"Vitamin C Protects Against Coronavirus

The coronavirus can be dramatically slowed, or stopped, with the use of high dose of vitamin C. Physicians have verified the powerful antiviral action of vitamin C for years. #BestLifeEver #healthy  https://t.co/9BjOL8yEjY",0
1617,1617.0,,1221893553720348672,"FOR IMMEDIATE RELEASE 
Orthomolecular Medicine News Service, Jan 26, 2020 
Vitamin C Protects Against Coronavirus
by Andrew W. Saul, Editor

https://t.co/HL7y8WPT9C https://t.co/azGXixu1Oq",0
1618,1618.0,,1221703939805966336,Check out my latest article: Vitamin C Protects Against Coronavirus https://t.co/oIIzrRGW78 via @LinkedIn,0
1619,1619.0,,1221682241291550721,High dose Vitamin C protects against #coronavirus. https://t.co/vr4Zc5c8b5,0
1620,1620.0,,1221637792179970048,Vitamin C Protects Against Coronavirus https://t.co/kf4kOJw479,0
1621,1621.0,,1221636888139714560,"Vitamin C protects against coronavirus
https://t.co/OoWop2jKGM",0
1622,1622.0,,1245066389506924548,S.C Gov. declares students to repeat their current grade this August https://t.co/UAET2VI9ID,0
1623,1623.0,,1236518410000846854,Pelosi Actually Slowed Coronavirus Funding so Dems Could Campaign On It | Michael Berry | NewsRadio 740 KTRH https://t.co/J8bCz3Is6E,0
1624,1624.0,,1236257109693681669,Pelosi Actually Slowed Coronavirus Funding so Dems Could Campaign On It | Michael Berry | NewsRadio 740 KTRH https://t.co/144HxjwpJi,0
1625,1625.0,,1236086027246284802,Pelosi Actually Slowed Coronavirus Funding so Dems Could Campaign On It | Michael Berry | NewsRadio 740 KTRH. prosecute her!! https://t.co/NSVYjfXnp5,0
1626,1626.0,,1236085789248966656,Pelosi Actually Slowed Coronavirus Funding so Dems Could Campaign On It | Michael Berry | NewsRadio 740 KTRH something sinister about peelousy  https://t.co/NSVYjfXnp5,0
1627,1627.0,,1236085644079792128,Pelosi Actually Slowed Coronavirus Funding so Dems Could Campaign On It | Michael Berry | NewsRadio 740 KTRH. ⁦@realDonaldTrump⁩        https://t.co/NSVYjfXnp5,0
1628,1628.0,,1245187384305692673,"Ron Johnson: Americans Should Go Back To Work, ""Death Is An… https://t.co/zpM26C0x72",0
1629,1629.0,,1245025540282736642,"Ron Johnson: Americans Should Go Back To Work, ""Death Is An… https://t.co/YCgwzojKEK via @highbrow_nobrow",0
1630,1630.0,,1241420721525379072,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/1ZpaSvs1Kb,0
1631,1631.0,,1241405994120310784,Jesus Christ !!! Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/WlwSBvltZZ,0
1632,1632.0,,1240860463887458305,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/92Qh9Q14rS,0
1633,1633.0,,1239834402303156224,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/2cOyqjjrhG,0
1634,1634.0,,1239585061554577408,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/YRB2iNe75H,0
1635,1635.0,,1239510213742428161,#aex #DowJones Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/VltkBWb0ZG,0
1636,1636.0,,1239336424094212096,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM https://t.co/v4UAOtl0aj,0
1637,1637.0,,1239286620404269057,"Anyway, I can't believe that 😱😱
Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/npDTmHyknV",0
1638,1638.0,,1238892718736183296,"⚠️ BREAKING: Vatican confirms Pope Francis and two aides test positive for Coronavirus @lookner @trackcovid @V2019N @dahboo7 @Lucky_finds @Marfoogle
https://t.co/Pt8ns3jUZZ",0
1639,1639.0,,1237014986641166338,I’m just seeing this😰 Praying for our Pope Francis 🌾🙏Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/64M9dTy68K,0
1640,1640.0,,1236974947655757825,"探ってきたけどクソ雑魚英語力(えいごちから)で分からん
Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/tc3NQtoaU5",0
1641,1641.0,,1236738788346429440,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/zbzHAUQ3B9,0
1642,1642.0,,1236477577121935361,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/PqOLDsS2sf,0
1643,1643.0,,1236461711579926528,Eu queria ser uma mosquinha pra saber como o condenado está sabendo que pode estar com o corona virus adquirido durante a visita ao Papa 🤣🤣🤣🤣🤣🤣🤣 Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/gvLynTGlEJ,0
1644,1644.0,,1236441973768118272,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/91Z6Omao1Z,0
1645,1645.0,,1236417415807811584,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/yUWsSCfRz9,0
1646,1646.0,,1236302922209611776,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/StZ5qn9MfH,0
1647,1647.0,,1236262475730952193,"Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM

おいおい、ローマ法皇までコロナ感染かよ。。 https://t.co/wmDMQxgD90",0
1648,1648.0,,1236216220971438082,"コロナは誰だろうと関係ない。それがローマ教皇であっても。

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/B2ClfmmnwD",0
1649,1649.0,,1236201076803551232,"これ、デマみたいですね。

　　↓

教皇が感染⁉︎

これでまた大騒ぎになりそう… （ ;  ; ） / Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM (MCM) #NewsPicks https://t.co/QyXMWi8k6J",0
1650,1650.0,,1236198647022227456,なにかと宗教がらみのコロナウィルス… / Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM (MCM) #NewsPicks https://t.co/KoLq1vjYl7,0
1651,1651.0,,1236168486063427585,"教皇が感染⁉︎

これでまた大騒ぎになりそう… （ ;  ; ） / Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM (MCM) #NewsPicks https://t.co/QyXMWhQJfb",0
1652,1652.0,,1236164014649905152,"ローマ法王が新型コロナウィルスに感染

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/RshiRO6M7Q",0
1653,1653.0,,1236145998277181441,"Vatican confirms Pope Francis and two aides test positive for Coronavirus
https://t.co/U7uEtg8J8Z

バチカンは教皇フランシスと二人の補佐官がコロナウイルス陽性であると確認する",0
1654,1654.0,,1236127891605221386,"おいおい。バチカンのフランシス教皇がコロナウィルス陽性だって？ザワザワ。
Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/DJWZmeNJry",0
1655,1655.0,,1236127657328177152,"Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/xaXXXSHsln

ローマ教皇がコロナウイルス陽性ってマジ？",0
1656,1656.0,,1236099987374854144,"まじか、教皇も感染されたみたい。

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/IGMx7G9t5z",0
1657,1657.0,,1236099964888969217,"法王陽性

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/694wI0mcTm",0
1658,1658.0,,1236099029571751937,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/hSXAypqMAP,0
1659,1659.0,,1236082287248203778,"教皇死ぬんか
Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/aJIS7VGzZ2",0
1660,1660.0,,1236077502142898176,"ローマ法王コロナ罹患！
バチカン市国のコロナ罹患率は圧倒的じゃねーか！？
Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/iB0sASlTa9",0
1661,1661.0,,1236072196490977280,"生臭坊主がコロナかかっとるんやってー。

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/spqJzDGOZz",0
1662,1662.0,,1236068597606178816,"Vatican confirms Pope Francis and two aides test positive for Coronavirus 

https://t.co/PuSFfn2BfH",0
1663,1663.0,,1236067694371147777,"Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/0IbZeBQSZW

ローマ教皇も新型コロナ感染？",0
1664,1664.0,,1236064769229983749,"Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/TqBjju3AJ4 

わあっ",0
1665,1665.0,,1236053736658624512,"ローマ教皇猊下が新型コロナ陽性？！？

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/KiO8gqqiuc",0
1666,1666.0,,1236044598297804800,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/4LPa4QmdQz,0
1667,1667.0,,1236029599852748800,バチカンのフランシス教皇とその補佐人2人がコロナウイルス陽性であることが確認された。Vatican confirms Pope Francis and two aides test positive for Coronavirus Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/oqq8RA1VLY,0
1668,1668.0,,1236011440630149120,"あー、血を振り払った方かな？

Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM https://t.co/oxFcG43W16",0
1669,1669.0,,1235993826906361856,"ローマ法王
新型コロナウィルス検査で、陽性

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/zUTs5KpNar",0
1670,1670.0,,1235992277605961728,"Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/uv5blyLX9I

これまじか？^^;",0
1671,1671.0,,1235984027149955072,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/jvCC7JpME8,0
1672,1672.0,,1235979792643551232,"あ、やっぱり。

&gt;バチカンは教皇フランシスと二人の補佐官がコロナウイルス陽性であると確認する
&gt;Vatican confirms Pope Francis and two aides test positive for Coronavirus 
https://t.co/Nc3Wd0AjxY",0
1673,1673.0,,1235978911479001089,"Vatican confirms Pope Francis and two aides test positive for Coronavirus
https://t.co/Wiwa0OJqC2

ほいよこれ、アチアチ、宗教戦争のはじまりね
終末時計の秒針ビンビンですよ神",0
1674,1674.0,,1235965614818091009,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/RT5OahAjki,0
1675,1675.0,,1235965429039812608,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/YnAeZOmiBR,0
1676,1676.0,,1235961538432741377,"Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/FaKPYEDoOb
ローマ法王でさえかかるのか！",0
1677,1677.0,,1235957569102872577,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/M0K7G8pnt5,0
1678,1678.0,,1235950984649564163,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/ipbqy2pNiV,0
1679,1679.0,,1235947298313527297,Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/20Pd3nm9Z2 OMG,0
1680,1680.0,,1235946287083614208,"あらま。
Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/lpmvspB0BK",0
1681,1681.0,,1235934477492170752,"おー。ローマ教皇が新型コロナウイルスに感染したって先週流れたの、ガゼネタじゃなかったのか………

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/3WAtCyfcNA",0
1682,1682.0,,1235927049543401472,"法王が新型コロナって流石にこれはデマだと思いたい。
Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/4Eyh0DA6Tk",0
1683,1683.0,,1235925866783203328,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM https://t.co/5qDNabuyAU,0
1684,1684.0,,1235925660184367106,"えっ…　アカンちゃう…
Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/ndS0uROD8W",0
1685,1685.0,,1235921936691023872,"ポープがコロナ陽性ですってよ。

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/I1qEW3DGFU",0
1686,1686.0,,1235916897046036480,"教皇様、ネガって言ってたよね？
ポジだったの？😱😱両方の報道出てんの？混乱するなぁ😵

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/lX6xXOAKrD",0
1687,1687.0,,1235914471576608771,"@subwayriwer Ага. Вот только:
Субота, 29 лютого 2020, Сьогодні вранці, о 09:15 за італійським часом, Папа Франциск зустрівся з Блаженнішим Святославом(Предстоятель УГКЦ).
А сегодня - Vatican confirms Pope Francis and two aides test positive for Coronavirus.",0
1688,1688.0,,1235905596764770305,"結局教皇が新型コロナウイルス陽性でしたってソースはこれだけ？　フェイク？

Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/Es5jtgqAvP",0
1689,1689.0,,1235900227892068352,(Vatican confirms Pope Francis and two aides test positive for Coronavirus https://t.co/ufSY55G5wA),0
